Date,Open,High,Low,Close,Volume,KDJ ,W%R ,RSI,label
2012/11/23,81.024284,81.714287,80.371429,81.64286,68206600,0.287864577,0.271431,22.92657208,0.417144
2012/11/26,82.271431,84.285713,81.958572,84.218575,157644900,1.287613148,1.260003,49.9456963,1.247147
2012/11/27,84.221428,84.345711,82.871429,83.540001,133332500,-0.313948961,-0.331428,208.3296889,1.949997
2012/11/28,82.46714,83.685715,81.751427,83.277145,130216100,0.548831718,0.525718,401.356604,-1.754288
2012/11/29,84.317146,84.89286,83.60714,84.194283,128674700,-0.397711792,-0.412857,-7.523961268,1.850006
2012/11/30,83.827141,84.057144,83.239998,83.611427,97829900,-0.618849685,-0.628571,228.645542,-0.490005
2012/12/3,84.807144,84.941429,83.64286,83.741432,91070000,-0.886140183,-0.901428,-559.5286599,0.980003
2012/12/4,83.114288,83.114288,81.732857,82.264282,139267100,-0.451954139,-0.468575,140.4326495,-1.692856
2012/12/5,81.272858,81.321426,76.96714,76.970001,261159500,-0.943594858,-0.997139,97.80261138,-1.84143
2012/12/6,75.562859,79.044289,74.089996,78.177139,294303100,3.149820431,3.087143,13.20761344,-5.709999
2012/12/7,79.057144,79.314285,75.714287,76.178574,196760200,-0.490323976,-0.535713,117.2937747,3.494285
2012/12/10,75,76.93,74.511429,75.688568,157621100,0.208577594,0.177139,231.6431479,-4.057144
2012/12/11,77.110001,78.508568,76.767143,77.341431,148086400,-0.403530663,-0.425712,29.89616536,2.110001
2012/12/12,78.252853,78.285713,76.610001,77,121786000,-0.588595919,-0.610001,303.8628394,1.142852
2012/12/13,75.878571,76.805717,75.114288,75.669998,156314900,-0.422267824,-0.44429,134.8946498,-2.374282
2012/12/14,73.535713,74.01857,72.225716,72.827141,252394800,-0.374353322,-0.398575,102.2875866,-2.342858
2012/12/17,72.704285,74.285713,71.604286,74.118568,189401800,1.550378133,1.514282,16.4343747,-0.831428
2012/12/18,75,76.414284,74.321426,76.271431,156421300,0.977393309,0.950005,39.6906606,2.295715
2012/12/19,75.924286,76.242859,75.071426,75.187141,112342300,-0.868920505,-0.884285,146.6137112,0.924286
2012/12/20,75.714287,75.742859,74.125717,74.53286,120422400,-0.571506578,-0.592857,190.1028133,-0.209999
2012/12/21,73.209999,74.238571,72.891426,74.190002,149067100,0.31672216,0.298576,291.9198249,-2.504288
2012/12/24,74.335716,74.89286,74.101425,74.309998,43938300,-0.780859437,-0.791427,-544.0806237,1.125717
2012/12/26,74.14286,74.208572,73.017143,73.285713,75609100,-0.71537486,-0.73143,146.8581638,-0.192856
2012/12/27,73.362854,73.75,72.094284,73.580002,113780100,0.508168386,0.485718,-175.7406285,-0.780006
2012/12/28,72.898575,73.497147,72.58857,72.798569,88569600,-0.777638928,-0.790001,167.7403484,-0.464279
2012/12/31,72.932854,76.485718,72.714287,76.024284,164873100,2.359305957,2.309997,50.2303728,0.034279
2013/1/2,79.117142,79.285713,77.375717,78.432854,140129500,0.08122704,0.057137,44.46020905,6.184288
2013/1/3,78.26857,78.524284,77.285713,77.442856,88241300,-0.827083905,-0.842857,157.6581191,-0.848572
2013/1/4,76.709999,76.947144,75.118568,75.285713,148583400,-0.809090947,-0.832855,113.3435153,-1.558571
2013/1/7,74.571426,75.614288,73.599998,74.842857,121039100,0.269498013,0.242859,245.2861488,-2.138573
2013/1/8,75.601425,75.984283,74.464287,75.044289,114676800,-0.399993916,-0.419998,-296.7111017,1.029999
2013/1/9,74.64286,75.001427,73.71286,73.871429,101901100,-0.824250434,-0.841431,139.0283016,-0.958565
2013/1/10,75.507141,75.531425,73.645714,74.78714,150286500,0.166391913,0.141426,-6.799687761,0.864281
2013/1/11,74.428574,75.045715,74.145714,74.328575,87626700,-0.805146297,-0.817139,237.8766475,-1.078567
2013/1/14,71.811432,72.5,71.215714,71.678574,183551900,-0.51942571,-0.53714,102.3770833,-2.617142
2013/1/15,71.185715,71.284286,69.054283,69.417145,219193100,-0.605854766,-0.637138,103.3747157,-0.625717
2013/1/16,70.662857,72.777145,70.35714,72.298569,172701200,0.974681266,0.941429,45.32588144,-0.522858
2013/1/17,72.901428,72.964287,71.718575,71.811432,113419600,-0.8900701,-0.907143,220.7138382,2.238571
2013/1/18,71.21714,71.745712,70.914284,71.428574,118230700,-0.474121461,-0.48571,259.3781852,-1.684288
2013/1/22,72.080002,72.554283,70.947144,72.110001,115386600,0.185007849,0.162857,-33.39347444,0.862862
2013/1/23,72.687141,73.57,72.110001,73.43,215377400,0.339844032,0.319999,17.48117098,0.607139
2013/1/24,65.714287,66.53286,64.321426,64.35714,365213100,-0.931047778,-0.964286,81.52336857,-6.972854
2013/1/25,64.527145,65.175713,62.142857,62.84,302006600,-0.25632347,-0.302857,106.7771803,-1.187142
2013/1/28,62.547142,64.744286,62.265713,64.261429,196379400,1.033998498,0.995716,18.6309681,-1.980003
2013/1/29,65.5,65.742859,64.58857,65.46714,142789500,-0.103872367,-0.12143,10.96389004,2.952858
2013/1/30,65.285713,66.085716,64.928574,65.261429,104288800,-0.649635286,-0.667145,383.7152648,-0.214287
2013/1/31,65.28286,65.611427,64.997147,65.07,79833600,-0.917784606,-0.927147,406.1785784,-0.002853
2013/2/1,65.587143,65.639999,64.050003,64.802856,134871100,-0.222924026,-0.247147,308.6464981,0.304283
2013/2/4,64.844284,65.134285,63.142857,63.188572,119279300,-0.92371081,-0.954285,104.9462608,-0.742859
2013/2/5,63.435715,65.677139,63.174286,65.405716,143336900,1.269538435,1.23143,34.68858643,-1.408569
2013/2/6,65.209999,66.64286,64.654289,65.335716,148426600,-0.288733779,-0.318573,999.7730874,1.774284
2013/2/7,66.178574,67.14286,64.874283,66.888573,176145200,1.048077316,1.01429,23.26119401,0.968575
2013/2/8,67.714287,68.401428,66.89286,67.854286,158289600,-0.016519373,-0.038574,-2.374834451,1.535713
2013/2/11,68.071426,69.277145,67.60714,68.561432,129372600,-0.021601854,-0.045708,-28.10084349,0.357139
2013/2/12,68.501427,68.91143,66.82,66.842857,152263300,-0.946793463,-0.977143,108.4557817,0.430001
2013/2/13,66.744286,67.662857,66.174286,66.715714,118801900,-0.436572175,-0.458572,592.5726022,-1.757141
2013/2/14,66.360001,67.377144,66.288574,66.655716,88818800,-0.616701631,-0.632858,1178.681346,-0.384285
2013/2/15,66.978569,67.165718,65.702858,65.737144,97936300,-0.943934139,-0.965714,139.2202139,0.618568
2013/2/19,65.871429,66.104286,64.835716,65.71286,108945900,-0.103665565,-0.122856,2772.751804,-1.10714
2013/2/20,65.384285,65.384285,64.114288,64.121429,119075600,-0.973435418,-0.992859,107.0045403,-0.487144
2013/2/21,63.714287,64.167145,63.259998,63.722858,111795600,-0.52300275,-0.53714,224.9997393,-1.669998
2013/2/22,64.178574,64.514282,63.799999,64.401428,82663700,-0.387499297,-0.398571,-30.18470938,0.464287
2013/2/25,64.835716,65.017143,63.224285,63.257141,93144800,-0.939568842,-0.967144,120.6822631,0.657142
2013/2/26,63.402859,64.505714,62.522858,64.138573,125374900,0.64645423,0.615715,-8.509190379,-1.432857
2013/2/27,64.061432,64.634285,62.950001,63.509998,146837600,-0.413944322,-0.440003,166.1766321,0.658573
2013/2/28,63.435715,63.98143,63.057144,63.057144,80628800,-0.98555384,-1,203.7538691,-0.625717
2013/3/1,62.57143,62.597141,61.425713,61.495716,138112100,-0.911283238,-0.929997,103.441423,-0.864285
2013/3/4,61.114285,61.171429,59.857143,60.007141,145688900,-0.828516708,-0.850002,102.8075182,-1.457145
2013/3/5,60.21143,62.169998,60.107143,61.591427,159608400,0.517464876,0.484284,22.13068372,-0.902855
2013/3/6,62.072857,62.17857,60.632858,60.808571,115062500,-0.79942776,-0.824287,140.2667223,1.861427
2013/3/7,60.642857,61.715714,60.151428,61.511429,117118400,0.38534764,0.360001,-25.70758305,-1.43
2013/3/8,61.400002,62.204285,61.23,61.674286,97870500,-0.540051333,-0.555714,-316.1906593,0.757145
2013/3/11,61.392857,62.715714,60.734287,62.552856,118559000,0.850162788,0.818569,-8.524202453,-0.007145
2013/3/12,62.228573,62.697144,61.081429,61.204285,116477900,-0.851373847,-0.877144,108.9374038,0.835716
2013/3/13,61.207142,62.07143,60.765713,61.192856,101387300,-0.551821284,-0.572857,5416.378403,-1.021431
2013/3/14,61.832859,62.091427,61.492859,61.785713,75968900,-0.697505893,-0.707146,-42.02403441,0.625717
2013/3/15,62.561428,63.46143,62.464287,63.380001,160990200,-0.068573417,-0.084286,23.03128908,0.728569
2013/3/18,63.064285,65.351425,63.028572,65.102859,151549300,1.10983103,1.074287,26.5922907,0.502857
2013/3/19,65.64286,65.852859,64.071426,64.927139,131693800,-0.117235282,-0.144287,435.5948861,2.578575
2013/3/20,65.345711,65.375717,64.227142,64.582855,77165200,-0.626718168,-0.644287,253.5131291,-0.297149
2013/3/21,64.317146,65.425713,64.300003,64.675713,95813900,-0.607084074,-0.62429,-630.9183942,-1.028565
2013/3/22,64.940002,66.014282,64.730003,65.987144,98776300,0.276595563,0.257141,15.35881184,0.622856
2013/3/25,66.384285,67.135712,65.968575,66.225716,125283900,-0.725474258,-0.742859,-210.6050127,1.444283
2013/3/26,66.491432,66.548569,65.790001,65.877144,73573500,-0.901458288,-0.912857,256.2172127,0.107147
2013/3/27,65.208572,65.257141,64.389999,64.582855,82809300,-0.793855922,-0.807144,116.7754704,-1.28286
2013/3/28,64.260002,64.545715,63.08857,63.237144,110709900,-0.828850605,-0.851426,112.574478,-0.94857
2013/4/1,63.128571,63.385715,61.105713,61.272858,97433000,-0.796884719,-0.832855,95.43059444,-1.131431
2013/4/2,61.085712,62.591427,60.914288,61.398571,132379800,-0.488921973,-0.515717,-426.1298609,-2.042859
2013/4/3,61.624287,62.468571,61.472858,61.712856,90804000,-0.744062577,-0.760002,-133.9609625,0.538575
2013/4/4,61.965714,62.142857,60.75,61.102856,89611900,-0.624730209,-0.647144,162.8814724,0.341427
2013/4/5,60.642857,60.707142,59.954285,60.457142,95923800,-0.484741543,-0.497143,155.7312147,-1.322857
2013/4/8,60.692856,61.07143,60.355713,60.887142,75207300,-0.456851658,-0.468571,-80.14086265,0.049999
2013/4/9,60.908573,61.214287,60.392857,60.997143,76653500,-0.382295074,-0.395714,-492.6272988,0.215717
2013/4/10,61.157143,62.437141,60.85857,62.241428,93982000,0.408140564,0.382858,11.97530074,0.24857
2013/4/11,61.959999,62.57,61.599998,62.047142,82091100,-0.537353331,-0.552856,382.6012481,0.802856
2013/4/12,62.021427,62.021427,61.298573,61.400002,59653300,-0.886916092,-0.898571,157.9261512,0.061428
2013/4/15,61,61.127144,59.935715,59.978573,79380000,-0.937651003,-0.957142,104.5959703,-1.021427
2013/4/16,60.224285,60.944286,60.081429,60.89143,76442800,-0.175840872,-0.189999,-5.725664356,-0.775715
2013/4/17,60.03857,60.085712,56.872856,57.542858,236264000,-0.276526785,-0.329998,79.07572766,-0.185715
2013/4/18,57.855713,57.970001,55.677143,56.007141,166574800,-0.630449508,-0.670002,95.01255977,-2.182857
2013/4/19,55.424286,57.085712,55.014286,55.790001,152318600,-0.187998757,-0.224285,313.9381579,-2.431427
2013/4/22,56.091427,57.457142,55.895714,56.952858,107480100,0.084319525,0.057144,7.813335769,0.667141
2013/4/23,57.712856,58.34,56.972858,58.01857,166059600,0.069146042,0.045712,3.51172381,1.621429
2013/4/24,56.220001,59.32143,56.07143,57.922855,242412800,0.906211272,0.851425,664.1782106,-1.492855
2013/4/25,58.747143,59.134285,58.142857,58.34,96209400,-0.786091295,-0.802857,-80.93259095,2.527142
2013/4/26,58.544285,59.824287,58.32143,59.599998,191024400,0.303689185,0.278568,12.0383392,-0.202858
2013/4/29,60.064285,61.945713,60,61.445713,160081600,0.47712297,0.445713,27.30898991,1.52
2013/4/30,62.157143,63.607143,61.724285,63.254284,172884600,0.559600361,0.529999,27.47098212,2.092858
2013/5/1,63.494286,63.561428,62.055714,62.755714,126727300,-0.276310885,-0.3,190.1257043,1.337143
2013/5/2,63.111427,64.084282,62.947144,63.645714,105457100,-0.283685586,-0.30143,-7.756324202,-0.382859
2013/5/3,64.472855,64.747147,64.164284,64.28286,90325200,-0.872421858,-0.881424,-36.24616949,1.361428
2013/5/6,65.101425,66.028572,64.901428,65.815712,124160400,-0.068645451,-0.085716,22.34609115,0.62857
2013/5/7,66.424286,66.535713,64.814285,65.522858,120938300,-0.265554759,-0.291427,290.5547014,1.322861
2013/5/8,65.577141,66.48143,65.115715,66.262856,118149500,0.167683804,0.147141,-23.02178401,-0.847145
2013/5/9,65.687141,66.14286,65.082855,65.252853,99621900,-0.813976007,-0.830002,131.8694492,0.11
2013/5/10,65.424286,65.672859,64.354286,64.709999,83713000,-0.624209101,-0.644287,185.4561729,-0.262855
2013/5/13,64.501427,65.414284,64.5,64.96286,79237200,-0.523163175,-0.53714,-191.2013476,-0.922859
2013/5/14,64.835716,65.028572,63.164288,63.408573,111779500,-0.72704631,-0.755715,106.7587831,0.334289
2013/5/15,62.737144,63,60.337143,61.264286,185403400,-0.030589429,-0.072857,92.9795087,-2.098572
2013/5/16,60.462856,62.549999,59.842857,62.082859,150801000,1.283281649,1.240002,-13.57850261,-2.274288
2013/5/17,62.721428,62.869999,61.572857,61.894287,106976100,-0.65793787,-0.67857,391.3091439,2.258572
2013/5/20,61.701427,63.685715,61.442856,63.275715,112894600,0.868076615,0.832859,17.08971738,-1.020001
2013/5/21,62.592857,63.639999,62.028572,62.808571,114005500,-0.194680022,-0.220001,198.7279845,0.89143
2013/5/22,63.435715,64.050003,62.602856,63.049999,110759600,-0.530262981,-0.552857,-197.3458891,0.842858
2013/5/23,62.278572,63.737144,62.255714,63.162857,88255300,-0.069614195,-0.092857,-495.6166352,-1.157143
2013/5/24,62.978573,63.665714,62.908573,63.592857,69041700,-0.303823555,-0.315716,-83.72750812,0.700001
2013/5/28,64.271431,64.444283,62.978573,63.062859,96536300,-0.892970167,-0.915714,183.5798324,1.292858
2013/5/29,62.857143,63.92857,62.771427,63.564285,82644100,-0.189041439,-0.207142,-62.70417143,-1.414288
2013/5/30,63.664288,64.928574,63.501427,64.511429,88379900,0.031982261,0.010002,-3.547247143,0.807145
2013/5/31,64.64286,65.300003,64.214287,64.247147,96075700,-0.950513416,-0.96714,308.6121585,0.978572
2013/6/3,64.389999,64.622856,63.21143,64.388573,93088100,0.198983972,0.177143,-390.0338692,-0.252861
2013/6/4,64.745712,64.918571,63.912857,64.187141,73182200,-0.710224069,-0.725716,384.0427143,0.355713
2013/6/5,63.664288,64.388573,63.387142,63.587143,72647400,-0.78444607,-0.799999,171.1660659,-1.081424
2013/6/6,63.638573,63.857143,62.007141,62.637142,104233500,-0.341028052,-0.369999,130.5209073,-0.025715
2013/6/7,62.357143,63.32,61.824287,63.115715,101133900,0.315049494,0.291428,-68.24600853,-1.28143
2013/6/10,63.532856,64.154289,62.400002,62.69857,112538300,-0.674087188,-0.701432,214.419734,1.175713
2013/6/11,62.248573,63.251427,61.902859,62.514286,71528100,-0.367252248,-0.388573,402.9265334,-1.284283
2013/6/12,62.785713,63.035713,61.642857,61.741428,66306800,-0.8793327,-0.901429,143.4014425,0.53714
2013/6/13,61.785713,62.44857,61.25,62.279999,71458100,0.049191913,0.029999,-52.89791946,-1
2013/6/14,62.200001,62.327145,61.214287,61.435715,67966500,-0.76071689,-0.778572,136.0466451,0.414288
2013/6/17,61.634285,62.242859,61.48,61.714287,64853600,-0.753456831,-0.765713,-159.1022967,-0.565716
2013/6/18,61.651428,62.128571,61.458572,61.681427,48756400,-0.766360928,-0.777145,1939.811883,0.017143
2013/6/19,61.628571,61.665714,60.42857,60.42857,77735000,-0.979937895,-1,110.9140425,-0.022857
2013/6/20,59.900002,60.854286,59.310001,59.548573,89327700,-0.736051234,-0.761428,129.0976336,-1.728569
2013/6/21,59.784286,60,58.299999,59.07143,120279600,-0.20023565,-0.228569,184.3509341,-0.115716
2013/6/24,58.200001,58.380001,56.864285,57.505714,120186500,-0.332608068,-0.358571,96.79949179,-1.584285
2013/6/25,57.957142,58.255714,56.975716,57.51857,78540700,-0.435173941,-0.457146,-4415.558536,-0.242859
2013/6/26,57.700001,57.827145,56.522858,56.867142,91931000,-0.633161074,-0.655716,145.8146979,-0.257141
2013/6/27,57.035713,57.341427,56.220001,56.254284,84311500,-0.946160005,-0.965717,149.6572206,-0.664288
2013/6/28,55.908573,57.181427,55.552856,56.647144,144629100,0.122768769,0.094288,-86.93739752,-1.12714
2013/7/1,57.527142,58.895714,57.317142,58.459999,97763400,0.169659833,0.142857,25.39966751,1.618569
2013/7/2,58.565716,60.232857,58.495716,59.784286,117466300,0.317410422,0.28857,14.31549029,1.038574
2013/7/3,60.122856,60.425713,59.635715,60.114285,60232200,-0.508356129,-0.52143,-121.380766,1.55714
2013/7/5,60.055714,60.470001,59.335712,59.631428,68506200,-0.68552612,-0.704284,184.6113618,-0.067142
2013/7/8,60.015713,60.142857,58.664288,59.292858,74534600,-0.346845717,-0.37143,235.7587517,-0.040001
2013/7/9,59.085712,60.5,58.625713,60.335712,88146100,0.74097895,0.709999,2.436521447,-0.930001
2013/7/10,59.942856,60.685715,59.75,60.104286,70351400,-0.630294968,-0.645714,321.0484755,0.857144
2013/7/11,60.421429,61.17857,60.167141,61.041428,81573100,-0.109180593,-0.125713,-4.031443697,0.478573
2013/7/12,61.092857,61.398571,60.487144,60.93,69890800,-0.542299567,-0.557144,608.8519245,0.671428
2013/7/15,60.715714,61.637142,60.685715,61.062859,60479300,-0.607420064,-0.622856,-397.6764926,-0.377143
2013/7/16,60.931427,61.529999,60.595715,61.457142,54134500,-0.123388797,-0.138573,-93.80777707,0.215713
2013/7/17,61.385715,61.745716,61.174286,61.472858,49747600,-0.692173431,-0.701428,-3849.025296,0.454288
2013/7/18,61.91143,62.124287,61.515713,61.68,54719700,-0.825916928,-0.835713,-235.2938914,0.525715
2013/7/19,61.871429,61.997143,60.621429,60.707142,67180400,-0.892097042,-0.914287,125.0808252,-0.040001
2013/7/22,61.351429,61.392857,60.781429,60.901428,51949100,-0.870041731,-0.880001,-251.7556294,-0.52
2013/7/23,60.857143,60.994286,59.815716,59.855713,92348900,-0.94068037,-0.960003,119.1404587,-0.494286
2013/7/24,62.704285,63.512856,62.18,62.93,147984200,-0.22901439,-0.25,40.38592602,1.847142
2013/7/25,62.957142,63.057144,62.258572,62.642857,57373400,-0.603050741,-0.615715,282.0890949,0.252857
2013/7/26,62.185715,63.005714,62.048573,62.998573,50038100,-0.034808664,-0.05,-113.4607116,-0.771427
2013/7/29,62.971428,64.284286,62.885715,63.970001,62014400,0.106042032,0.084286,-1.852937354,0.785713
2013/7/30,64.279999,65.307144,64.175713,64.760002,77355600,-0.398386234,-0.415711,-17.00458131,1.308571
2013/7/31,64.998573,65.334282,64.204285,64.647141,80739400,-0.539848379,-0.557144,638.5631935,0.718574
2013/8/1,65.10714,65.257141,64.751427,65.239998,51562700,-0.503679442,-0.511429,-44.39625564,0.108567
2013/8/2,65.43,66.121429,65.237144,66.077141,68695900,-0.146629348,-0.160003,-12.69172693,0.32286
2013/8/5,66.384285,67.238571,66.021431,67.064285,79713900,0.060955812,0.042854,-0.860550968,0.954285
2013/8/6,66.860001,67.412857,66.024284,66.464287,83714400,-0.539398956,-0.559997,178.8384659,0.475716
2013/8/7,66.257141,66.714287,65.96714,66.425713,74714500,-0.530227795,-0.541427,1789.4976,-0.60286
2013/8/8,66.265717,66.300003,65.421425,65.858574,63944300,-0.549599447,-0.562851,183.549933,0.008576
2013/8/9,65.519997,65.779999,64.807144,64.921425,66716300,-0.870929474,-0.885719,136.1340307,-0.74572
2013/8/12,65.265717,66.949997,65.232857,66.765717,91108500,0.558508097,0.53286,29.72015264,-0.25428
2013/8/13,67.277145,70.665718,66.864288,69.938568,220485300,2.128074543,2.07428,45.72290188,2.011428
2013/8/14,71.125717,72.035713,70.485718,71.214287,189093100,-0.249913964,-0.271431,15.11570497,3.848572
2013/8/15,70.917145,71.771431,69.868568,71.129997,122573500,0.28794182,0.261429,916.0865969,-0.208572
2013/8/16,71.449997,71.848572,71.265717,71.761429,90576500,-0.49617573,-0.504288,-41.51870785,0.532852
2013/8/19,72.048569,73.391426,72,72.534286,127629600,-0.446755028,-0.465714,-21.09071441,0.598572
2013/8/20,72.815712,72.938568,71.545715,71.581429,89672100,-0.945189752,-0.964286,148.6572362,0.767143
2013/8/21,71.941429,72.449997,71.599998,71.765717,83969900,-0.822548784,-0.834281,-316.8401123,-0.874283
2013/8/22,72.139999,72.227142,71.171425,71.851425,61051900,-0.305383376,-0.32,-765.5623854,0.19857
2013/8/23,71.895714,71.907143,71.335716,71.574287,55682900,-0.753482265,-0.761429,331.1136878,-0.244285
2013/8/26,71.535713,72.885712,71.5,71.852859,82741400,-0.628128879,-0.647141,-185.3585239,-0.360001
2013/8/27,71.14286,71.78714,69.471428,69.798569,106047200,-0.640600966,-0.672859,106.8298384,-0.392853
2013/8/28,69.428574,70.828575,69.428574,70.128571,76902000,-0.280236952,-0.300003,-141.7109643,-1.714286
2013/8/29,70.235718,70.928574,70.16143,70.242859,59914400,-0.907755274,-0.918571,-543.484153,0.807144
2013/8/30,70.285713,70.421425,69.5,69.602859,68074300,-0.884056559,-0.897141,179.9973262,0.049995
2013/9/3,70.442856,71.514282,69.621429,69.797142,82982200,-0.797818818,-0.824287,-288.6521556,0.157143
2013/9/4,71.365715,71.748573,70.897141,71.241432,86258200,-0.643842116,-0.655709,21.4708765,0.922859
2013/9/5,71.464287,71.525711,70.519997,70.752853,59091900,-0.753083126,-0.767144,217.0549688,0.098572
2013/9/6,71.205711,71.339996,69.992859,71.174286,89881400,0.200310334,0.181427,-97.13350853,-0.258576
2013/9/9,72.14286,72.559998,71.925713,72.309998,85171800,-0.606973476,-0.615715,8.504977232,0.937149
2013/9/10,72.314285,72.492859,69.928574,70.662857,185798900,-0.230344068,-0.265717,116.2103065,0.171425
2013/9/11,66.715714,67.669998,66.401428,66.815712,224674100,-0.566969583,-0.585716,89.03046649,-5.598571
2013/9/12,66.928574,67.914284,66.572861,67.527145,101012800,-0.025964294,-0.045716,-27.10137085,0.21286
2013/9/13,67.048569,67.404289,66.385712,66.414284,74708900,-0.956316543,-0.971428,128.2060124,0.119995
2013/9/16,65.85714,65.944283,63.888573,64.302856,135926700,-0.554543562,-0.585717,97.86896017,-1.191429
2013/9/17,63.994286,65.672859,63.92857,65.045715,99845200,0.143705272,0.117145,-22.25846452,-1.862854
2013/9/18,66.168571,66.621429,65.808571,66.382858,114215500,-0.413511851,-0.425713,16.40042052,2.174285
2013/9/19,67.242859,67.975716,67.035713,67.471428,101135300,-0.550456488,-0.564285,5.401149888,1.074288
2013/9/20,68.285713,68.364288,66.571426,66.772858,174825700,-0.772342875,-0.798568,164.0564918,1.042854
2013/9/23,70.871429,70.987144,68.942856,70.091431,190526700,0.177373003,0.148575,46.651903,2.585716
2013/9/24,70.697144,70.781425,69.688568,69.871429,91086100,-0.801699116,-0.817139,388.6859483,-0.174285
2013/9/25,69.885712,69.94857,68.775711,68.790001,79239300,-0.968942552,-0.98571,134.4817674,-0.811432
2013/9/26,69.428574,69.794289,69.128571,69.459999,59305400,-0.659033712,-0.668572,-33.88194877,-0.457138
2013/9/27,69.111427,69.238571,68.674286,68.964287,57010100,-0.701849135,-0.709999,209.5816805,-0.317147
2013/9/30,68.178574,68.808571,67.772858,68.10714,65039100,-0.650665907,-0.665718,149.422233,-0.932853
2013/10/1,68.349998,69.877144,68.339996,69.708572,88470900,0.390573865,0.368576,25.57824086,0.171424
2013/10/2,69.375717,70.257141,69.10714,69.937141,72296000,-0.153630543,-0.169999,-235.2696709,1.025719
2013/10/3,70.072861,70.335716,68.677139,69.058571,80688300,-0.594987135,-0.618568,149.5405204,0.697144
2013/10/4,69.122856,69.228569,68.371429,69.004288,64717100,-0.354759695,-0.367141,1341.253752,-0.950005
2013/10/7,69.508568,70.378571,69.335716,69.678574,78073100,-0.642324208,-0.657142,-33.33253643,0.385712
2013/10/8,69.991432,70.091431,68.648575,68.705711,72729300,-0.922278659,-0.942864,141.3007592,0.482864
2013/10/9,69.234283,69.684288,68.325714,69.512856,75431300,0.206638131,0.187142,-16.41618284,-0.757149
2013/10/10,70.188568,70.339996,69.577141,69.94857,69650700,-0.617725748,-0.628571,-90.02495091,0.954285
2013/10/11,69.57,70.548569,69.308571,70.401428,66934700,0.110433515,0.092857,-84.51170231,-0.618568
2013/10/14,69.975716,71.082855,69.907143,70.862854,65474500,-0.027748978,-0.044289,-82.17217643,0.405716
2013/10/15,71.072861,71.714287,70.788574,71.239998,80018400,-0.535667652,-0.548576,-117.0305077,1.097145
2013/10/16,71.541428,71.790001,71.318573,71.587143,62775300,-0.724863236,-0.73143,-133.9768365,0.468567
2013/10/17,71.425713,72.111427,71.382858,72.071426,63398300,-0.301328622,-0.311432,-76.23374479,-0.115715
2013/10/18,72.284286,72.751427,72.244286,72.69857,72635500,-0.538745126,-0.545716,-42.84863383,0.858573
2013/10/21,73.110001,74.900002,73.074287,74.480003,99526700,0.430091367,0.405716,31.88953031,0.825715
2013/10/22,75.201431,75.492859,72.575714,74.267143,133515900,0.730070337,0.691429,424.3813607,2.09143
2013/10/23,74.14286,75.095711,74.14286,74.994286,78430800,-0.135885512,-0.148574,-27.86839705,-1.058571
2013/10/24,75,76.067146,74.635712,75.987144,96191200,0.370250032,0.351432,-0.539462028,0.85714
2013/10/25,75.902855,76.175713,75.015717,75.137146,84448000,-0.863343102,-0.878571,165.3839943,0.902855
2013/10/28,75.577141,75.85714,74.744286,75.697144,137610200,-0.032471608,-0.047142,-59.03680819,-0.325714
2013/10/29,76.610001,77.035713,73.505714,73.811432,158951800,-0.64845911,-0.694282,115.8396175,1.03286
2013/10/30,74.230003,75.360001,73.860001,74.985718,88540900,0.145621458,0.125717,10.95499669,-2.379998
2013/10/31,75,75.355713,74.46714,74.671425,68924100,-0.783923286,-0.795715,313.5711081,0.769997
2013/11/1,74.860001,74.971428,73.691429,74.290001,68722500,-0.384354842,-0.401428,270.4415522,-0.139999
2013/11/4,74.442856,75.260002,74.115715,75.25,61156900,0.149489451,0.134285,-3.095497318,-0.417145
2013/11/5,74.940002,75.555717,74.714287,75.064285,66303300,-0.63886545,-0.650002,480.4407493,0.497146
2013/11/6,74.878571,74.980003,74.028572,74.417145,55843900,-0.59873787,-0.611427,191.0581735,-0.061431
2013/11/7,74.225716,74.741432,73.197144,73.21286,65655100,-0.96362226,-0.984284,136.2107777,-0.652855
2013/11/8,73.511429,74.447144,73.227142,74.365715,69829200,0.154960492,0.138573,9.707163273,-0.714287
2013/11/11,74.284286,74.524284,73.487144,74.150002,56863100,-0.323225194,-0.337142,419.1094949,0.772857
2013/11/12,73.952858,74.845711,73.85714,74.28714,51069200,-0.556791882,-0.57,-466.5462456,-0.331428
2013/11/13,74,74.60714,73.851425,74.375717,49305200,-0.465578742,-0.475708,-764.385879,0.047142
2013/11/14,74.687141,75.611427,74.552856,75.451431,70604800,-0.087424854,-0.101425,5.23492586,0.687141
2013/11/15,75.225716,75.584282,74.927139,74.998573,79480100,-0.919871825,-0.928566,242.0631084,0.538575
2013/11/18,74.998573,75.312859,74.028572,74.089996,61236000,-0.921523308,-0.938576,157.543666,-0.227143
2013/11/19,74.147141,74.76857,73.995712,74.221428,52234700,-0.76394733,-0.774284,-489.6235289,-0.851432
2013/11/20,74.175713,74.345711,73.475716,73.571426,48479200,-0.89258798,-0.90429,188.407889,0.028572
2013/11/21,73.942856,74.458572,73.381432,74.44857,65506700,0.081604299,0.067138,-10.30468328,-0.232857
2013/11/22,74.21714,74.594284,74.075714,74.257141,55931400,-0.811621127,-0.818573,463.3581396,0.274284
2013/11/25,74.431427,75.124283,74.428574,74.82,57327900,-0.599313226,-0.608574,-57.67135441,0.214287
