Date,Open,High,Low,Close,Volume,KDJ,W%R,RSI
2014/8/29,1238000,1238000,1228000,1234000,291165,0.6,-0.4,8001
2014/9/1,1236000,1237000,1224000,1226000,113281,0.153846154,-0.846153846,8001
2014/9/2,1221000,1225000,1194000,1194000,317992,0,-1,32001
2014/9/3,1200000,1200000,1180000,1189000,424775,0.45,-0.55,5001
2014/9/4,1210000,1216000,1202000,1210000,241999,0.571428571,-0.428571429,-20999
2014/9/5,1215000,1216000,1195000,1201000,215408,0.285714286,-0.714285714,9001
2014/9/11,1201000,1207000,1192000,1192000,466184,0,-1,9001
2014/9/12,1200000,1208000,1200000,1201000,217447,0.125,-0.875,-8999
2014/9/15,1207000,1208000,1196000,1200000,143230,0.333333333,-0.666666667,1001
2014/9/16,1208000,1215000,1201000,1206000,141848,0.357142857,-0.642857143,-5999
2014/9/17,1207000,1226000,1207000,1226000,150915,1,0,-19999
2014/9/18,1230000,1230000,1204000,1210000,189535,0.230769231,-0.769230769,16001
2014/9/19,1223000,1223000,1206000,1210000,268701,0.235294118,-0.764705882,0
2014/9/22,1204000,1204000,1180000,1188000,320442,0.333333333,-0.666666667,22001
2014/9/23,1178000,1185000,1161000,1161000,390828,0,-1,27001
2014/9/24,1152000,1161000,1141000,1150000,315784,0.45,-0.55,11001
2014/9/25,1162000,1166000,1147000,1156000,388290,0.473684211,-0.526315789,-5999
2014/9/26,1152000,1185000,1148000,1185000,248271,1,0,-28999
2014/9/29,1193000,1200000,1170000,1195000,188020,0.833333333,-0.166666667,-9999
2014/9/30,1185000,1188000,1165000,1184000,247586,0.826086957,-0.173913043,11001
2014/10/1,1174000,1183000,1156000,1156000,238596,0,-1,28001
2014/10/2,1165000,1165000,1141000,1141000,254655,0,-1,15001
2014/10/6,1141000,1156000,1138000,1151000,425058,0.722222222,-0.277777778,-9999
2014/10/7,1162000,1186000,1162000,1162000,202983,0,-1,-10999
2014/10/8,1142000,1151000,1124000,1130000,294411,0.222222222,-0.777777778,32001
2014/10/10,1130000,1130000,1099000,1105000,436749,0.193548387,-0.806451613,25001
2014/10/13,1082000,1127000,1078000,1108000,226895,0.612244898,-0.387755102,-2999
2014/10/14,1127000,1146000,1120000,1127000,331451,0.269230769,-0.730769231,-18999
2014/10/15,1128000,1145000,1120000,1125000,282872,0.2,-0.8,2001
2014/10/16,1116000,1121000,1104000,1115000,302966,0.647058824,-0.352941176,10001
2014/10/17,1106000,1115000,1087000,1089000,325635,0.071428571,-0.928571429,26001
